date,hour,house,plug,power
2012-08-03 13:00:00,13,4,3,0.5810984777777778
2012-08-03 14:00:00,14,4,3,13.917824355555554
2012-08-03 15:00:00,15,4,3,0.6084735666666666
2012-08-03 16:00:00,16,4,3,3.215049838888889
2012-08-03 17:00:00,17,4,3,3.1510503888888888
2012-08-03 18:00:00,18,4,3,11.188736522222223
2012-08-03 19:00:00,19,4,3,0.6190503055555555
2012-08-03 20:00:00,20,4,3,12.278448400000002
2012-08-03 21:00:00,21,4,3,0.5966525055555556
2012-08-03 22:00:00,22,4,3,9.061319600000001
2012-08-03 23:00:00,23,4,3,0.6028741166666667
2012-08-04 00:00:00,0,4,3,0.609717888888889
2012-08-04 01:00:00,1,4,3,0.6047406000000001
2012-08-04 02:00:00,2,4,3,0.626516238888889
2012-08-04 03:00:00,3,4,3,0.6221611111111112
2012-08-04 04:00:00,4,4,3,0.6221611111111112
2012-08-04 05:00:00,5,4,3,0.5954081833333335
2012-08-04 06:00:00,6,4,3,0.6190503055555555
2012-08-04 07:00:00,7,4,3,0.6184281444444445
2012-08-04 08:00:00,8,4,3,0.6178059833333334
2012-08-04 09:00:00,9,4,3,0.59914115
2012-08-04 10:00:00,10,4,3,16.006298847222222
2012-08-04 11:00:00,11,4,3,10.193260716666668
2012-08-04 12:00:00,12,4,3,3.2239303944444444
2012-08-04 13:00:00,13,4,3,3.216123527777778
2012-08-04 14:00:00,14,4,3,15.338534094444446
2012-08-04 15:00:00,15,4,3,3.186457227777778
2012-08-04 16:00:00,16,4,3,0.6582464555555556
2012-08-04 17:00:00,17,4,3,6.57451278888889
2012-08-04 18:00:00,18,4,3,10.610820400000001
2012-08-04 19:00:00,19,4,3,0.6246497555555556
2012-08-04 20:00:00,20,4,3,13.902127316666666
2012-08-04 21:00:00,21,4,3,0.6196724666666668
2012-08-04 22:00:00,22,4,3,12.26119835
2012-08-04 23:00:00,23,4,3,0.6221611111111112
2012-08-05 00:00:00,0,4,3,0.6209167888888889
2012-08-05 01:00:00,1,4,3,0.6358486555555555
2012-08-05 02:00:00,2,4,3,0.609717888888889
2012-08-05 03:00:00,3,4,3,0.599763311111111
2012-08-05 04:00:00,4,4,3,0.6034962777777778
2012-08-05 05:00:00,5,4,3,0.6134508555555556
2012-08-05 06:00:00,6,4,3,0.5954081833333335
2012-08-05 07:00:00,7,4,3,6.028868583333334
2012-08-05 08:00:00,8,4,3,18.961945733333334
2012-08-05 09:00:00,9,4,3,0.6109622111111112
2012-08-05 10:00:00,10,4,3,0.6047406000000001
2012-08-05 11:00:00,11,4,3,0.6084735666666666
2012-08-05 12:00:00,12,4,3,0.6258940777777777
2012-08-05 13:00:00,13,4,3,0.62153895
2012-08-05 14:00:00,14,4,3,0.615317338888889
2012-08-05 15:00:00,15,4,3,0.6209167888888889
2012-08-05 16:00:00,16,4,3,0.6084735666666666
2012-08-05 17:00:00,17,4,3,0.6010076333333334
2012-08-05 18:00:00,18,4,3,0.6010076333333334
2012-08-05 19:00:00,19,4,3,8.105800861111112
2012-08-05 20:00:00,20,4,3,2.6755675611111114
2012-08-05 21:00:00,21,4,3,5.914638972222222
2012-08-05 22:00:00,22,4,3,0.6424954833333334
2012-08-05 23:00:00,23,4,3,0.5879422500000001
2012-08-06 00:00:00,0,4,3,0.5935417000000001
2012-08-06 01:00:00,1,4,3,0.6041184388888888
2012-08-06 02:00:00,2,4,3,0.6184281444444445
2012-08-06 03:00:00,3,4,3,0.62153895
2012-08-06 04:00:00,4,4,3,0.62153895
2012-08-06 05:00:00,5,4,3,0.61034005
2012-08-06 06:00:00,6,4,3,0.6146951777777778
2012-08-06 07:00:00,7,4,3,3.147629888888889
2012-08-06 08:00:00,8,4,3,0.6128286944444444
2012-08-06 09:00:00,9,4,3,0.5935417000000001
2012-08-06 10:00:00,10,4,3,21.439167122222223
2012-08-06 11:00:00,11,4,3,0.5904308944444445
2012-08-06 12:00:00,12,4,3,0.5898087333333333
2012-08-06 13:00:00,13,4,3,5.9032452666666675
2012-08-06 14:00:00,14,4,3,0.61034005
2012-08-06 15:00:00,15,4,3,9.604678477777778
2012-08-06 16:00:00,16,4,3,3.151589766666667
2012-08-06 17:00:00,17,4,3,0.6122065333333334
2012-08-06 18:00:00,18,4,3,17.158508633333334
2012-08-06 19:00:00,19,4,3,0.5954081833333335
2012-08-06 20:00:00,20,4,3,0.5947860222222222
2012-08-06 21:00:00,21,4,3,8.401533002777779
2012-08-06 22:00:00,22,4,3,0.6072292444444445
2012-08-06 23:00:00,23,4,3,0.5730103833333333
2012-08-07 00:00:00,0,4,3,0.5643001277777778
2012-08-07 01:00:00,1,4,3,0.5885644111111111
2012-08-07 02:00:00,2,4,3,0.6221047166666668
2012-08-07 03:00:00,3,4,3,0.5916752166666667
2012-08-07 04:00:00,4,4,3,0.599763311111111
2012-08-07 05:00:00,5,4,3,0.5935417000000001
2012-08-07 06:00:00,6,4,3,0.5985189888888889
2012-08-07 07:00:00,7,4,3,0.5935417000000001
2012-08-07 08:00:00,8,4,3,3.14234005
2012-08-07 09:00:00,9,4,3,0.5885644111111111
2012-08-07 10:00:00,10,4,3,4.652445166666666
2012-08-07 11:00:00,11,4,3,5.188478338888889
2012-08-07 12:00:00,12,4,3,5.889701933333334
2012-08-07 13:00:00,13,4,3,0.5910530555555557
2012-08-07 14:00:00,14,4,3,2.9768709333333336
2012-08-07 15:00:00,15,4,3,2.7489839111111114
2012-08-07 16:00:00,16,4,3,0.6041184388888888
2012-08-07 17:00:00,17,4,3,5.731665288888889
2012-08-07 18:00:00,18,4,3,5.575610433333334
2012-08-07 19:00:00,19,4,3,14.890768016666668
2012-08-07 20:00:00,20,4,3,0.5966525055555556
2012-08-07 21:00:00,21,4,3,0.6146951777777778
2012-08-07 22:00:00,22,4,3,8.998255638888889
2012-08-07 23:00:00,23,4,3,0.5941638611111111
2012-08-08 00:00:00,0,4,3,0.5916188222222223
2012-08-08 01:00:00,1,4,3,0.6209167888888889
2012-08-08 02:00:00,2,4,3,0.609717888888889
2012-08-08 03:00:00,3,4,3,0.5829649611111111
2012-08-08 04:00:00,4,4,3,0.6190503055555555
2012-08-08 05:00:00,5,4,3,0.6053627611111112
2012-08-08 06:00:00,6,4,3,0.6066070833333334
2012-08-08 07:00:00,7,4,3,0.5966525055555556
2012-08-08 08:00:00,8,4,3,0.5817206388888889
2012-08-08 09:00:00,9,4,3,2.590639755555556
2012-08-08 10:00:00,10,4,3,16.98232786666667
2012-08-08 11:00:00,11,4,3,1.9923060555555556
2012-08-08 12:00:00,12,4,3,0.5947860222222222
2012-08-08 13:00:00,13,4,3,0.59914115
2012-08-08 14:00:00,14,4,3,9.938872322222222
2012-08-08 15:00:00,15,4,3,5.884521041666667
2012-08-08 16:00:00,16,4,3,5.9131149388888895
2012-08-08 17:00:00,17,4,3,11.94125763888889
2012-08-08 18:00:00,18,4,3,6.919849466666666
2012-08-08 19:00:00,19,4,3,0.5922973777777778
2012-08-08 20:00:00,20,4,3,17.67720825
2012-08-08 21:00:00,21,4,3,0.6171838222222222
2012-08-08 22:00:00,22,4,3,3.2188674833333333
2012-08-08 23:00:00,23,4,3,0.5792319944444445
2012-08-09 00:00:00,0,4,3,0.5686552555555556
2012-08-09 01:00:00,1,4,3,3.132697216666667
2012-08-09 02:00:00,2,4,3,0.5711439
2012-08-09 03:00:00,3,4,3,0.5742547055555556
2012-08-09 04:00:00,4,4,3,0.5549677111111112
2012-08-09 05:00:00,5,4,3,0.5792319944444445
2012-08-09 06:00:00,6,4,3,0.5779876722222222
2012-08-09 07:00:00,7,4,3,7.349178533333333
2012-08-09 08:00:00,8,4,3,1.7064710222222224
2012-08-09 09:00:00,9,4,3,0.5587006777777778
2012-08-09 10:00:00,10,4,3,5.660792855555555
2012-08-09 11:00:00,11,4,3,10.29478736111111
2012-08-09 12:00:00,12,4,3,8.339484177777779
2012-08-09 13:00:00,13,4,3,0.8084759166666667
2012-08-09 14:00:00,14,4,3,7.562532561111111
2012-08-09 15:00:00,15,4,3,5.053665638888889
2012-08-09 16:00:00,16,4,3,19.401713166666667
2012-08-09 17:00:00,17,4,3,17.176809161111112
2012-08-09 18:00:00,18,4,3,13.718053905555557
2012-08-09 19:00:00,19,4,3,0.5916752166666667
2012-08-09 20:00:00,20,4,3,0.602195561111111
2012-08-09 21:00:00,21,4,3,3.229273705555556
2012-08-09 22:00:00,22,4,3,0.5723882222222222
2012-08-09 23:00:00,23,4,3,0.6022519555555557
2012-08-10 00:00:00,0,4,3,0.5904308944444445
2012-08-10 01:00:00,1,4,3,0.61034005
2012-08-10 02:00:00,2,4,3,0.6258940777777777
2012-08-10 03:00:00,3,4,3,0.626516238888889
2012-08-10 04:00:00,4,4,3,0.6010076333333334
2012-08-10 05:00:00,5,4,3,0.59914115
2012-08-10 06:00:00,6,4,3,0.6090957277777778
2012-08-10 07:00:00,7,4,3,0.6165616611111111
2012-08-10 08:00:00,8,4,3,8.800885211111112
2012-08-10 09:00:00,9,4,3,6.020043266666667
2012-08-10 10:00:00,10,4,3,3.2187274333333336
2012-08-10 11:00:00,11,4,3,0.5966525055555556
2012-08-10 12:00:00,12,4,3,0.6240275944444446
2012-08-10 13:00:00,13,4,3,0.6283827222222222
2012-08-10 14:00:00,14,4,3,0.6140730166666667
2012-08-10 15:00:00,15,4,3,0.6010076333333334
2012-08-10 16:00:00,16,4,3,0.6028741166666667
2012-08-10 17:00:00,17,4,3,19.199106927777777
2012-08-10 18:00:00,18,4,3,18.64644383888889
2012-08-10 19:00:00,19,4,3,18.917681883333334
2012-08-10 20:00:00,20,4,3,0.6010076333333334
2012-08-10 21:00:00,21,4,3,3.2367961833333334
2012-08-10 22:00:00,22,4,3,9.047633411111113
2012-08-10 23:00:00,23,4,3,0.5916752166666667
2012-08-11 00:00:00,0,4,3,0.59914115
2012-08-11 01:00:00,1,4,3,0.5842092833333333
2012-08-11 02:00:00,2,4,3,0.6246497555555556
2012-08-11 03:00:00,3,4,3,4.159935777777778
2012-08-11 04:00:00,4,4,3,0.5835871222222223
2012-08-11 05:00:00,5,4,3,0.6159395
2012-08-11 06:00:00,6,4,3,0.6122065333333334
2012-08-11 07:00:00,7,4,3,0.599763311111111
2012-08-11 08:00:00,8,4,3,0.6165616611111111
2012-08-11 09:00:00,9,4,3,0.6047406000000001
2012-08-11 10:00:00,10,4,3,0.6146951777777778
2012-08-11 11:00:00,11,4,3,3.281000477777778
2012-08-11 12:00:00,12,4,3,8.951622716666668
2012-08-11 13:00:00,13,4,3,17.024684705555558
2012-08-11 14:00:00,14,4,3,8.631653161111112
2012-08-11 15:00:00,15,4,3,0.5997069166666666
2012-08-11 16:00:00,16,4,3,12.611454666666669
2012-08-11 17:00:00,17,4,3,0.6016297944444444
2012-08-11 18:00:00,18,4,3,0.6090957277777778
2012-08-11 19:00:00,19,4,3,0.6022519555555557
2012-08-11 20:00:00,20,4,3,5.794165316666667
2012-08-11 21:00:00,21,4,3,0.6171838222222222
2012-08-11 22:00:00,22,4,3,0.5978968277777779
2012-08-11 23:00:00,23,4,3,5.571031233333333
2012-08-12 00:00:00,0,4,3,11.258108116666667
2012-08-12 01:00:00,1,4,3,0.6028177222222223
2012-08-12 02:00:00,2,4,3,0.5848314444444445
2012-08-12 03:00:00,3,4,3,0.6159395
2012-08-12 04:00:00,4,4,3,0.5978968277777779
2012-08-12 05:00:00,5,4,3,0.5810984777777778
2012-08-12 06:00:00,6,4,3,0.5891865722222223
2012-08-12 07:00:00,7,4,3,0.5960303444444445
2012-08-12 08:00:00,8,4,3,0.5891865722222223
2012-08-12 09:00:00,9,4,3,6.039981566666667
2012-08-12 10:00:00,10,4,3,3.0774078333333335
2012-08-12 11:00:00,11,4,3,6.1204404722222225
2012-08-12 12:00:00,12,4,3,5.7419584722222226
2012-08-12 13:00:00,13,4,3,8.652154133333333
2012-08-12 14:00:00,14,4,3,3.2843655944444445
2012-08-12 15:00:00,15,4,3,3.2688958833333337
2012-08-12 16:00:00,16,4,3,3.2692629111111113
2012-08-12 17:00:00,17,4,3,0.609717888888889
2012-08-12 18:00:00,18,4,3,20.4542822
2012-08-12 19:00:00,19,4,3,6.491989044444445
2012-08-12 20:00:00,20,4,3,3.2268422611111114
2012-08-12 21:00:00,21,4,3,0.6290048833333334
2012-08-12 22:00:00,22,4,3,8.95739055
2012-08-12 23:00:00,23,4,3,0.6184281444444445
2012-08-13 00:00:00,0,4,3,0.6140730166666667
2012-08-13 01:00:00,1,4,3,6.426831255555556
2012-08-13 02:00:00,2,4,3,0.6109622111111112
2012-08-13 03:00:00,3,4,3,0.6059849222222222
2012-08-13 04:00:00,4,4,3,0.5792319944444445
2012-08-13 05:00:00,5,4,3,0.6010076333333334
2012-08-13 06:00:00,6,4,3,0.6028741166666667
2012-08-13 07:00:00,7,4,3,11.528873500000001
2012-08-13 08:00:00,8,4,3,9.194159033333333
2012-08-13 09:00:00,9,4,3,5.626972172222222
2012-08-13 10:00:00,10,4,3,0.6109622111111112
2012-08-13 11:00:00,11,4,3,0.6028741166666667
2012-08-13 12:00:00,12,4,3,5.0337281944444445
2012-08-13 13:00:00,13,4,3,0.5730103833333333
2012-08-13 14:00:00,14,4,3,0.5972746666666666
2012-08-13 15:00:00,15,4,3,0.5891865722222223
2012-08-13 16:00:00,16,4,3,8.388100061111112
2012-08-13 17:00:00,17,4,3,0.6034962777777778
2012-08-13 18:00:00,18,4,3,11.506981022222222
2012-08-13 19:00:00,19,4,3,6.572732144444445
2012-08-13 20:00:00,20,4,3,0.6115843722222222
2012-08-13 21:00:00,21,4,3,17.24646588888889
2012-08-13 22:00:00,22,4,3,8.520284027777778
2012-08-13 23:00:00,23,4,3,0.5891865722222223
2012-08-14 00:00:00,0,4,3,0.599763311111111
2012-08-14 01:00:00,1,4,3,0.6053627611111112
2012-08-14 02:00:00,2,4,3,0.5804763166666667
2012-08-14 03:00:00,3,4,3,0.6072292444444445
2012-08-14 04:00:00,4,4,3,0.5935417000000001
2012-08-14 05:00:00,5,4,3,0.5985189888888889
2012-08-14 06:00:00,6,4,3,0.6047406000000001
2012-08-14 07:00:00,7,4,3,0.6146951777777778
2012-08-14 08:00:00,8,4,3,2.5962394055555555
2012-08-14 09:00:00,9,4,3,4.640765355555556
2012-08-14 10:00:00,10,4,3,0.5904308944444445
2012-08-14 11:00:00,11,4,3,7.474296238888889
2012-08-14 12:00:00,12,4,3,0.5985189888888889
2012-08-14 13:00:00,13,4,3,0.5848314444444445
2012-08-14 14:00:00,14,4,3,3.163493538888889
2012-08-14 15:00:00,15,4,3,0.5916752166666667
2012-08-14 16:00:00,16,4,3,0.5624336444444444
2012-08-14 17:00:00,17,4,3,0.5929195388888889
2012-08-14 18:00:00,18,4,3,3.2013629444444445
2012-08-14 19:00:00,19,4,3,6.407092472222223
2012-08-14 20:00:00,20,4,3,5.978274172222222
2012-08-14 21:00:00,21,4,3,0.5779876722222222
2012-08-14 22:00:00,22,4,3,3.1035100111111116
2012-08-14 23:00:00,23,4,3,0.6010076333333334
2012-08-15 00:00:00,0,4,3,0.5829649611111111
2012-08-15 01:00:00,1,4,3,0.6115843722222222
2012-08-15 02:00:00,2,4,3,0.6240275944444446
2012-08-15 03:00:00,3,4,3,0.5954081833333335
2012-08-15 04:00:00,4,4,3,0.6003854722222223
2012-08-15 05:00:00,5,4,3,0.5978968277777779
2012-08-15 06:00:00,6,4,3,3.1721490500000002
2012-08-15 07:00:00,7,4,3,8.906825388888889
2012-08-15 08:00:00,8,4,3,0.5929195388888889
2012-08-15 09:00:00,9,4,3,5.058499288888889
2012-08-15 10:00:00,10,4,3,0.6190503055555555
2012-08-15 11:00:00,11,4,3,0.5786098333333334
2012-08-15 12:00:00,12,4,3,4.098964355555556
2012-08-15 13:00:00,13,4,3,1.6911715222222223
2012-08-15 14:00:00,14,4,3,0.5842092833333333
2012-08-15 15:00:00,15,4,3,3.1290766722222223
2012-08-15 16:00:00,16,4,3,5.686612655555556
2012-08-15 17:00:00,17,4,3,8.292114372222223
2012-08-15 18:00:00,18,4,3,2.252006777777778
2012-08-15 19:00:00,19,4,3,13.126078900000001
2012-08-15 20:00:00,20,4,3,5.811613944444445
2012-08-15 21:00:00,21,4,3,0.5829649611111111
2012-08-15 22:00:00,22,4,3,8.892796955555555
2012-08-15 23:00:00,23,4,3,0.6090957277777778
2012-08-16 00:00:00,0,4,3,0.6146951777777778
2012-08-16 01:00:00,1,4,3,0.6196724666666668
2012-08-16 02:00:00,2,4,3,0.6128286944444444
2012-08-16 03:00:00,3,4,3,0.6290048833333334
2012-08-16 04:00:00,4,4,3,0.6115843722222222
2012-08-16 05:00:00,5,4,3,0.6159395
2012-08-16 06:00:00,6,4,3,3.214230466666667
2012-08-16 07:00:00,7,4,3,7.715699444444445
2012-08-16 08:00:00,8,4,3,0.626516238888889
2012-08-16 09:00:00,9,4,3,0.62153895
2012-08-16 10:00:00,10,4,3,0.6022519555555557
2012-08-16 11:00:00,11,4,3,8.0257125
2012-08-16 12:00:00,12,4,3,3.255603288888889
2012-08-16 13:00:00,13,4,3,6.011136972222222
2012-08-16 14:00:00,14,4,3,0.6159395
2012-08-16 15:00:00,15,4,3,3.1951962666666667
2012-08-16 16:00:00,16,4,3,0.5842092833333333
2012-08-16 17:00:00,17,4,3,10.5587824
2012-08-16 18:00:00,18,4,3,6.476861255555556
2012-08-16 19:00:00,19,4,3,12.413232222222224
2012-08-16 20:00:00,20,4,3,0.5972746666666666
2012-08-16 21:00:00,21,4,3,0.5985189888888889
2012-08-16 22:00:00,22,4,3,3.2357788444444444
2012-08-16 23:00:00,23,4,3,0.56554445
2012-08-17 00:00:00,0,4,3,0.6047406000000001
2012-08-17 01:00:00,1,4,3,0.6209167888888889
2012-08-17 02:00:00,2,4,3,0.6184281444444445
2012-08-17 03:00:00,3,4,3,0.6277605611111111
2012-08-17 04:00:00,4,4,3,0.6134508555555556
2012-08-17 05:00:00,5,4,3,0.61034005
2012-08-17 06:00:00,6,4,3,0.6059849222222222
2012-08-17 07:00:00,7,4,3,0.609717888888889
2012-08-17 08:00:00,8,4,3,0.59914115
2012-08-17 09:00:00,9,4,3,4.934404044444444
2012-08-17 10:00:00,10,4,3,3.315445977777778
2012-08-17 11:00:00,11,4,3,3.1822156722222226
2012-08-17 12:00:00,12,4,3,5.885794311111112
2012-08-17 13:00:00,13,4,3,6.209722511111111
2012-08-17 14:00:00,14,4,3,0.599763311111111
2012-08-17 15:00:00,15,4,3,3.122460438888889
2012-08-17 16:00:00,16,4,3,23.107151150000004
2012-08-17 17:00:00,17,4,3,33.12652187222223
2012-08-17 18:00:00,18,4,3,9.267404527777778
2012-08-17 19:00:00,19,4,3,16.278919700000003
2012-08-17 20:00:00,20,4,3,3.2254567
2012-08-17 21:00:00,21,4,3,0.6115843722222222
2012-08-17 22:00:00,22,4,3,3.1176514444444448
2012-08-17 23:00:00,23,4,3,0.5630558055555556
2012-08-18 00:00:00,0,4,3,0.6190503055555555
2012-08-18 01:00:00,1,4,3,0.5904308944444445
2012-08-18 02:00:00,2,4,3,0.6196724666666668
2012-08-18 03:00:00,3,4,3,0.6283827222222222
2012-08-18 04:00:00,4,4,3,0.6196724666666668
2012-08-18 05:00:00,5,4,3,0.615317338888889
2012-08-18 06:00:00,6,4,3,0.6140730166666667
2012-08-18 07:00:00,7,4,3,0.6053627611111112
2012-08-18 08:00:00,8,4,3,0.615317338888889
2012-08-18 09:00:00,9,4,3,0.6146951777777778
2012-08-18 10:00:00,10,4,3,6.002848672222223
2012-08-18 11:00:00,11,4,3,0.5935417000000001
2012-08-18 12:00:00,12,4,3,6.072561755555555
2012-08-18 13:00:00,13,4,3,20.11096458888889
2012-08-18 14:00:00,14,4,3,8.514090661111112
2012-08-18 15:00:00,15,4,3,19.94006145
2012-08-18 16:00:00,16,4,3,18.661913361111115
2012-08-18 17:00:00,17,4,3,0.5916752166666667
2012-08-18 18:00:00,18,4,3,3.1708474166666667
2012-08-18 19:00:00,19,4,3,8.667341183333333
2012-08-18 20:00:00,20,4,3,0.6538913277777778
2012-08-18 21:00:00,21,4,3,4.5507466
2012-08-18 22:00:00,22,4,3,0.6072292444444445
2012-08-18 23:00:00,23,4,3,0.6196724666666668
2012-08-19 00:00:00,0,4,3,0.6184281444444445
2012-08-19 01:00:00,1,4,3,3.370676705555556
2012-08-19 02:00:00,2,4,3,5.987802338888889
2012-08-19 03:00:00,3,4,3,16.0710064
2012-08-19 04:00:00,4,4,3,0.5978968277777779
2012-08-19 05:00:00,5,4,3,0.5269704611111111
2012-08-19 06:00:00,6,4,3,0.4964845666666667
2012-08-19 07:00:00,7,4,3,0.5966525055555556
2012-08-19 08:00:00,8,4,3,0.6196724666666668
2012-08-19 09:00:00,9,4,3,0.6059849222222222
2012-08-19 10:00:00,10,4,3,21.818914486111115
2012-08-19 11:00:00,11,4,3,0.5960303444444445
2012-08-19 12:00:00,12,4,3,0.5916752166666667
2012-08-19 13:00:00,13,4,3,5.294047955555556
2012-08-19 14:00:00,14,4,3,0.5966525055555556
2012-08-19 15:00:00,15,4,3,0.6090957277777778
2012-08-19 16:00:00,16,4,3,8.446979055555556
2012-08-19 17:00:00,17,4,3,0.6090957277777778
2012-08-19 18:00:00,18,4,3,8.13728015
2012-08-19 19:00:00,19,4,3,11.67309881388889
2012-08-19 20:00:00,20,4,3,9.173001883333333
2012-08-19 21:00:00,21,4,3,7.615866644444445
2012-08-19 22:00:00,22,4,3,9.830415244444445
2012-08-19 23:00:00,23,4,3,3.9617167277777776
2012-08-20 00:00:00,0,4,3,3.5446886055555558
2012-08-20 01:00:00,1,4,3,0.5947860222222222
2012-08-20 02:00:00,2,4,3,0.59914115
2012-08-20 03:00:00,3,4,3,0.5848314444444445
2012-08-20 04:00:00,4,4,3,0.599763311111111
2012-08-20 05:00:00,5,4,3,0.6072292444444445
2012-08-20 06:00:00,6,4,3,0.6078514055555556
2012-08-20 07:00:00,7,4,3,0.5879422500000001
2012-08-20 08:00:00,8,4,3,0.6003854722222223
2012-08-20 09:00:00,9,4,3,10.464893322222222
2012-08-20 10:00:00,10,4,3,11.049287861111111
2012-08-20 11:00:00,11,4,3,5.393851844444445
2012-08-20 12:00:00,12,4,3,5.143680166666666
2012-08-20 13:00:00,13,4,3,6.0284143722222225
2012-08-20 14:00:00,14,4,3,0.5686552555555556
2012-08-20 15:00:00,15,4,3,0.5922973777777778
2012-08-20 16:00:00,16,4,3,3.1241285000000003
2012-08-20 17:00:00,17,4,3,20.240400975
2012-08-20 18:00:00,18,4,3,11.156724283333334
2012-08-20 19:00:00,19,4,3,9.088301166666668
2012-08-20 20:00:00,20,4,3,3.1919998611111113
2012-08-20 21:00:00,21,4,3,3.341236544444445
2012-08-20 22:00:00,22,4,3,3.108912927777778
2012-08-20 23:00:00,23,4,3,0.6346043333333333
2012-08-21 00:00:00,0,4,3,0.5972746666666666
2012-08-21 01:00:00,1,4,3,0.6184281444444445
2012-08-21 02:00:00,2,4,3,0.6140730166666667
2012-08-21 03:00:00,3,4,3,0.6165616611111111
2012-08-21 04:00:00,4,4,3,0.6159395
2012-08-21 05:00:00,5,4,3,0.6053627611111112
2012-08-21 06:00:00,6,4,3,0.599763311111111
2012-08-21 07:00:00,7,4,3,0.6034962777777778
2012-08-21 08:00:00,8,4,3,3.222344788888889
2012-08-21 09:00:00,9,4,3,4.716247011111112
2012-08-21 10:00:00,10,4,3,3.1865151222222226
2012-08-21 11:00:00,11,4,3,0.5978968277777779
2012-08-21 12:00:00,12,4,3,0.5705217388888889
2012-08-21 13:00:00,13,4,3,0.5935417000000001
2012-08-21 14:00:00,14,4,3,0.5879422500000001
2012-08-21 15:00:00,15,4,3,3.114823611111111
2012-08-21 16:00:00,16,4,3,0.57674335
2012-08-21 17:00:00,17,4,3,3.175966483333333
2012-08-21 18:00:00,18,4,3,8.608517366666668
2012-08-21 19:00:00,19,4,3,10.062314672222223
2012-08-21 20:00:00,20,4,3,3.247995866666667
2012-08-21 21:00:00,21,4,3,0.5810984777777778
2012-08-21 22:00:00,22,4,3,8.814910566666667
2012-08-21 23:00:00,23,4,3,0.6240275944444446
2012-08-22 00:00:00,0,4,3,0.6140730166666667
2012-08-22 01:00:00,1,4,3,0.6613572611111111
2012-08-22 02:00:00,2,4,3,0.6072292444444445
2012-08-22 03:00:00,3,4,3,0.6034962777777778
2012-08-22 04:00:00,4,4,3,0.6041184388888888
