date,hour,house,plug,power
2012-08-09 06:00:00,6,4,7,19.938183294444446
2012-08-09 07:00:00,7,4,7,10.684171994444446
2012-08-09 08:00:00,8,4,7,10.700691172222221
2012-08-09 09:00:00,9,4,7,10.72193005
2012-08-09 10:00:00,10,4,7,32.28059796111111
2012-08-09 11:00:00,11,4,7,43.19946122222222
2012-08-09 12:00:00,12,4,7,11.9508036
2012-08-09 13:00:00,13,4,7,127.13566533333332
2012-08-09 14:00:00,14,4,7,13.582987516666668
2012-08-09 15:00:00,15,4,7,10.878862416666667
2012-08-09 16:00:00,16,4,7,10.878862416666667
2012-08-09 17:00:00,17,4,7,10.917800611111112
2012-08-09 18:00:00,18,4,7,62.04973493888888
2012-08-09 19:00:00,19,4,7,21.375700305555554
2012-08-09 20:00:00,20,4,7,41.67450177777778
2012-08-09 21:00:00,21,4,7,41.932709583333335
2012-08-09 22:00:00,22,4,7,10.922520361111111
2012-08-09 23:00:00,23,4,7,11.02871536111111
2012-08-10 00:00:00,0,4,7,11.05231425
2012-08-10 01:00:00,1,4,7,10.973257972222223
2012-08-10 02:00:00,2,4,7,10.994496972222223
2012-08-10 03:00:00,3,4,7,10.97030811111111
2012-08-10 04:00:00,4,4,7,11.030485277777778
2012-08-10 05:00:00,5,4,7,10.987417305555557
2012-08-10 06:00:00,6,4,7,21.479731566666665
2012-08-10 07:00:00,7,4,7,10.65467363888889
2012-08-10 08:00:00,8,4,7,10.6859423
2012-08-10 09:00:00,9,4,7,10.767357716666668
2012-08-10 10:00:00,10,4,7,10.829894777777778
2012-08-10 11:00:00,11,4,7,10.80452593888889
2012-08-10 12:00:00,12,4,7,10.778567183333333
2012-08-10 13:00:00,13,4,7,10.841694166666667
2012-08-10 14:00:00,14,4,7,25.152204305555554
2012-08-10 15:00:00,15,4,7,128.41763694444444
2012-08-10 16:00:00,16,4,7,32.02997747222222
2012-08-10 17:00:00,17,4,7,116.16578425
2012-08-10 18:00:00,18,4,7,10.958508744444446
2012-08-10 19:00:00,19,4,7,65.57384591666666
2012-08-10 20:00:00,20,4,7,124.77582533333333
2012-08-10 21:00:00,21,4,7,112.25655180555555
2012-08-10 22:00:00,22,4,7,11.022815638888888
2012-08-10 23:00:00,23,4,7,30.03347188888889
2012-08-11 00:00:00,0,4,7,10.968538194444445
2012-08-11 01:00:00,1,4,7,11.08417275
2012-08-11 02:00:00,2,4,7,11.129600611111112
2012-08-11 03:00:00,3,4,7,11.14022011111111
2012-08-11 04:00:00,4,4,7,11.161459111111112
2012-08-11 05:00:00,5,4,7,11.04169475
2012-08-11 06:00:00,6,4,7,11.101281944444445
2012-08-11 07:00:00,7,4,7,10.989777194444445
2012-08-11 08:00:00,8,4,7,10.900691477777778
2012-08-11 09:00:00,9,4,7,28.514663583333334
2012-08-11 10:00:00,10,4,7,10.901281361111112
2012-08-11 11:00:00,11,4,7,33.798547694444444
2012-08-11 12:00:00,12,4,7,51.165139305555556
2012-08-11 13:00:00,13,4,7,29.50545866666667
2012-08-11 14:00:00,14,4,7,10.929010055555556
2012-08-11 15:00:00,15,4,7,11.010426222222224
2012-08-11 16:00:00,16,4,7,25.205306944444445
2012-08-11 17:00:00,17,4,7,11.088302555555554
2012-08-11 18:00:00,18,4,7,11.150249638888889
2012-08-11 19:00:00,19,4,7,11.123700888888889
2012-08-11 20:00:00,20,4,7,13.250330333333334
2012-08-11 21:00:00,21,4,7,10.989187222222222
2012-08-11 22:00:00,22,4,7,11.040514805555556
2012-08-11 23:00:00,23,4,7,11.117801166666666
2012-08-12 00:00:00,0,4,7,11.127240722222222
2012-08-12 01:00:00,1,4,7,11.15791927777778
2012-08-12 02:00:00,2,4,7,11.270603972222222
2012-08-12 03:00:00,3,4,7,11.184468027777779
2012-08-12 04:00:00,4,4,7,11.149069694444444
2012-08-12 05:00:00,5,4,7,11.041104777777779
2012-08-12 06:00:00,6,4,7,11.0470045
2012-08-12 07:00:00,7,4,7,11.113081388888888
2012-08-12 08:00:00,8,4,7,14.962235999999999
2012-08-12 09:00:00,9,4,7,10.950839055555557
2012-08-12 10:00:00,10,4,7,11.141990027777778
2012-08-12 11:00:00,11,4,7,42.06475511111111
2012-08-12 12:00:00,12,4,7,24.9551539
2012-08-12 13:00:00,13,4,7,11.104819305555557
2012-08-12 14:00:00,14,4,7,21.031371444444446
2012-08-12 15:00:00,15,4,7,11.07355325
2012-08-12 16:00:00,16,4,7,16.15500136111111
2012-08-12 17:00:00,17,4,7,37.69165058333333
2012-08-12 18:00:00,18,4,7,35.46162758888889
2012-08-12 19:00:00,19,4,7,11.146709805555556
2012-08-12 20:00:00,20,4,7,10.973847944444444
2012-08-12 21:00:00,21,4,7,10.868832894444445
2012-08-12 22:00:00,22,4,7,10.982107555555556
2012-08-12 23:00:00,23,4,7,11.130190583333333
2012-08-13 00:00:00,0,4,7,11.144349916666668
2012-08-13 01:00:00,1,4,7,11.154379444444446
2012-08-13 02:00:00,2,4,7,11.218096444444445
2012-08-13 03:00:00,3,4,7,11.177978333333334
2012-08-13 04:00:00,4,4,7,11.239335444444444
2012-08-13 05:00:00,5,4,7,11.080632916666667
2012-08-13 06:00:00,6,4,7,25.395842199999997
2012-08-13 07:00:00,7,4,7,43.16996399999999
2012-08-13 08:00:00,8,4,7,30.756161805555553
2012-08-13 09:00:00,9,4,7,10.616915716666666
2012-08-13 10:00:00,10,4,7,10.591547166666668
2012-08-13 11:00:00,11,4,7,10.714850472222222
2012-08-13 12:00:00,12,4,7,32.69062227777778
2012-08-13 13:00:00,13,4,7,10.821635111111112
2012-08-13 14:00:00,14,4,7,10.835204477777777
2012-08-13 15:00:00,15,4,7,10.854083583333335
2012-08-13 16:00:00,16,4,7,10.952608944444446
2012-08-13 17:00:00,17,4,7,10.95909863888889
2012-08-13 18:00:00,18,4,7,14.828287533333334
2012-08-13 19:00:00,19,4,7,10.848773905555555
2012-08-13 20:00:00,20,4,7,10.783876916666667
2012-08-13 21:00:00,21,4,7,10.83461453888889
2012-08-13 22:00:00,22,4,7,10.93254988888889
2012-08-13 23:00:00,23,4,7,10.974437916666668
2012-08-14 00:00:00,0,4,7,11.11839113888889
2012-08-14 01:00:00,1,4,7,11.083582777777778
2012-08-14 02:00:00,2,4,7,11.086532638888889
2012-08-14 03:00:00,3,4,7,11.015146
2012-08-14 04:00:00,4,4,7,11.143169972222221
2012-08-14 05:00:00,5,4,7,11.011016194444446
2012-08-14 06:00:00,6,4,7,26.83709951111111
2012-08-14 07:00:00,7,4,7,42.92867672222222
2012-08-14 08:00:00,8,4,7,19.415485816666667
2012-08-14 09:00:00,9,4,7,32.46172025
2012-08-14 10:00:00,10,4,7,16.782521344444444
2012-08-14 11:00:00,11,4,7,32.262315627777774
2012-08-14 12:00:00,12,4,7,10.832254822222223
2012-08-14 13:00:00,13,4,7,116.92548872777778
2012-08-14 14:00:00,14,4,7,61.31665055555556
2012-08-14 15:00:00,15,4,7,10.852903638888888
2012-08-14 16:00:00,16,4,7,10.892431777777777
2012-08-14 17:00:00,17,4,7,44.41092344444445
2012-08-14 18:00:00,18,4,7,91.60611801666667
2012-08-14 19:00:00,19,4,7,127.08152711111111
2012-08-14 20:00:00,20,4,7,119.56247827777779
2012-08-14 21:00:00,21,4,7,10.82281508888889
2012-08-14 22:00:00,22,4,7,10.983877472222222
2012-08-14 23:00:00,23,4,7,10.960868555555555
2012-08-15 00:00:00,0,4,7,10.965588333333335
2012-08-15 01:00:00,1,4,7,10.95673875
2012-08-15 02:00:00,2,4,7,11.1531995
2012-08-15 03:00:00,3,4,7,11.081222888888888
2012-08-15 04:00:00,4,4,7,11.13727025
2012-08-15 05:00:00,5,4,7,10.973257972222223
2012-08-15 06:00:00,6,4,7,27.408176955555557
2012-08-15 07:00:00,7,4,7,19.94054453888889
2012-08-15 08:00:00,8,4,7,10.683581977777777
2012-08-15 09:00:00,9,4,7,10.647593994444446
2012-08-15 10:00:00,10,4,7,10.675912622222222
2012-08-15 11:00:00,11,4,7,33.50711713888889
2012-08-15 12:00:00,12,4,7,43.08678183333333
2012-08-15 13:00:00,13,4,7,82.74806938888888
2012-08-15 14:00:00,14,4,7,126.01314694444443
2012-08-15 15:00:00,15,4,7,40.73835591666666
2012-08-15 16:00:00,16,4,7,42.84136494444445
2012-08-15 17:00:00,17,4,7,60.32542471666667
2012-08-15 18:00:00,18,4,7,127.01425241666666
2012-08-15 19:00:00,19,4,7,55.96324938888889
2012-08-15 20:00:00,20,4,7,37.872775499999996
2012-08-15 21:00:00,21,4,7,31.336089688888887
2012-08-15 22:00:00,22,4,7,10.83343456111111
2012-08-15 23:00:00,23,4,7,10.855853505555555
2012-08-16 00:00:00,0,4,7,10.991547111111112
2012-08-16 01:00:00,1,4,7,11.019865777777778
2012-08-16 02:00:00,2,4,7,11.047594472222222
2012-08-16 03:00:00,3,4,7,11.007476361111111
2012-08-16 04:00:00,4,4,7,11.125470805555556
2012-08-16 05:00:00,5,4,7,11.05526411111111
2012-08-16 06:00:00,6,4,7,27.512597111111113
2012-08-16 07:00:00,7,4,7,42.714526888888884
2012-08-16 08:00:00,8,4,7,36.03330242777778
2012-08-16 09:00:00,9,4,7,10.619275566666666
2012-08-16 10:00:00,10,4,7,30.648788055555556
2012-08-16 11:00:00,11,4,7,38.828496216666665
2012-08-16 12:00:00,12,4,7,17.66631001111111
2012-08-16 13:00:00,13,4,7,127.7550825
2012-08-16 14:00:00,14,4,7,126.31345194444444
2012-08-16 15:00:00,15,4,7,22.153719644444443
2012-08-16 16:00:00,16,4,7,127.18358355555556
2012-08-16 17:00:00,17,4,7,76.05325769444444
2012-08-16 18:00:00,18,4,7,84.1147345388889
2012-08-16 19:00:00,19,4,7,55.59284083333333
2012-08-16 20:00:00,20,4,7,10.952018972222223
2012-08-16 21:00:00,21,4,7,10.9006914
2012-08-16 22:00:00,22,4,7,10.966178305555555
2012-08-16 23:00:00,23,4,7,11.034615083333334
2012-08-17 00:00:00,0,4,7,10.994496972222223
2012-08-17 01:00:00,1,4,7,10.929010055555556
2012-08-17 02:00:00,2,4,7,10.939629555555555
2012-08-17 03:00:00,3,4,7,10.923700305555556
2012-08-17 04:00:00,4,4,7,10.979747666666666
2012-08-17 05:00:00,5,4,7,10.94847913888889
2012-08-17 06:00:00,6,4,7,24.719755127777777
2012-08-17 07:00:00,7,4,7,43.02719744444444
2012-08-17 08:00:00,8,4,7,11.423386116666666
2012-08-17 09:00:00,9,4,7,10.704821027777777
2012-08-17 10:00:00,10,4,7,28.16095758333333
2012-08-17 11:00:00,11,4,7,43.00831922222222
2012-08-17 12:00:00,12,4,7,28.255707205555556
2012-08-17 13:00:00,13,4,7,127.43489111111111
2012-08-17 14:00:00,14,4,7,31.825972122222222
2012-08-17 15:00:00,15,4,7,10.916030666666668
2012-08-17 16:00:00,16,4,7,10.791546533333335
2012-08-17 17:00:00,17,4,7,10.82930475
2012-08-17 18:00:00,18,4,7,51.177157494444444
2012-08-17 19:00:00,19,4,7,11.290663027777777
2012-08-17 20:00:00,20,4,7,10.914850722222221
2012-08-17 21:00:00,21,4,7,10.832254661111111
2012-08-17 22:00:00,22,4,7,10.99685686111111
2012-08-17 23:00:00,23,4,7,10.962638472222222
2012-08-18 00:00:00,0,4,7,11.04936438888889
2012-08-18 01:00:00,1,4,7,11.111311472222221
2012-08-18 02:00:00,2,4,7,11.146709805555556
2012-08-18 03:00:00,3,4,7,11.082402833333335
2012-08-18 04:00:00,4,4,7,11.162049083333333
2012-08-18 05:00:00,5,4,7,10.946709222222223
2012-08-18 06:00:00,6,4,7,11.067653527777777
2012-08-18 07:00:00,7,4,7,11.026355488888889
2012-08-18 08:00:00,8,4,7,16.711858994444444
2012-08-18 09:00:00,9,4,7,10.861753222222223
2012-08-18 10:00:00,10,4,7,35.072843194444445
2012-08-18 11:00:00,11,4,7,43.43071944444444
2012-08-18 12:00:00,12,4,7,45.95477436111111
2012-08-18 13:00:00,13,4,7,31.50599211111111
2012-08-18 14:00:00,14,4,7,10.852313677777778
2012-08-18 15:00:00,15,4,7,10.958508666666667
2012-08-18 16:00:00,16,4,7,28.927767638888888
2012-08-18 17:00:00,17,4,7,24.19717338888889
2012-08-18 18:00:00,18,4,7,13.163597000000001
2012-08-18 19:00:00,19,4,7,11.040514805555556
2012-08-18 20:00:00,20,4,7,10.972668
2012-08-18 21:00:00,21,4,7,10.85939333888889
2012-08-18 22:00:00,22,4,7,12.921749861111111
2012-08-18 23:00:00,23,4,7,10.964998361111112
2012-08-19 00:00:00,0,4,7,11.043464666666667
2012-08-19 01:00:00,1,4,7,11.044644611111112
2012-08-19 02:00:00,2,4,7,11.041104777777779
2012-08-19 03:00:00,3,4,7,11.080042944444445
2012-08-19 04:00:00,4,4,7,11.167358833333335
2012-08-19 05:00:00,5,4,7,11.107181666666666
2012-08-19 06:00:00,6,4,7,11.08417275
2012-08-19 07:00:00,7,4,7,11.043464666666667
2012-08-19 08:00:00,8,4,7,12.069908311111112
2012-08-19 09:00:00,9,4,7,15.12560863888889
2012-08-19 10:00:00,10,4,7,11.05998388888889
2012-08-19 11:00:00,11,4,7,11.03343513888889
2012-08-19 12:00:00,12,4,7,17.84746538888889
2012-08-19 13:00:00,13,4,7,20.50513113888889
2012-08-19 14:00:00,14,4,7,11.02871536111111
2012-08-19 15:00:00,15,4,7,11.191547694444445
2012-08-19 16:00:00,16,4,7,36.23541755555555
2012-08-19 17:00:00,17,4,7,10.989187222222222
2012-08-19 18:00:00,18,4,7,44.70472047222222
2012-08-19 19:00:00,19,4,7,29.78360363888889
2012-08-19 20:00:00,20,4,7,68.38552886111111
2012-08-19 21:00:00,21,4,7,10.773847411111111
2012-08-19 22:00:00,22,4,7,10.924290277777777
2012-08-19 23:00:00,23,4,7,10.954968833333334
2012-08-20 00:00:00,0,4,7,11.045824555555555
2012-08-20 01:00:00,1,4,7,11.04169475
2012-08-20 02:00:00,2,4,7,11.119571083333334
2012-08-20 03:00:00,3,4,7,11.154969416666667
2012-08-20 04:00:00,4,4,7,11.159689194444445
2012-08-20 05:00:00,5,4,7,10.964408388888888
2012-08-20 06:00:00,6,4,7,34.851022227777776
2012-08-20 07:00:00,7,4,7,43.45372727777777
2012-08-20 08:00:00,8,4,7,27.30965491111111
2012-08-20 09:00:00,9,4,7,11.011606166666667
2012-08-20 10:00:00,10,4,7,11.020455750000002
2012-08-20 11:00:00,11,4,7,28.52436252777778
2012-08-20 12:00:00,12,4,7,32.49801161111111
2012-08-20 13:00:00,13,4,7,127.71612827777777
2012-08-20 14:00:00,14,4,7,126.27216975
2012-08-20 15:00:00,15,4,7,126.33474666666666
2012-08-20 16:00:00,16,4,7,32.80779508333333
2012-08-20 17:00:00,17,4,7,11.133730416666666
2012-08-20 18:00:00,18,4,7,25.126860883333332
2012-08-20 19:00:00,19,4,7,75.99877663333332
2012-08-20 20:00:00,20,4,7,17.22212408888889
2012-08-20 21:00:00,21,4,7,10.879452394444446
2012-08-20 22:00:00,22,4,7,10.981517583333334
2012-08-20 23:00:00,23,4,7,11.051134305555555
2012-08-21 00:00:00,0,4,7,10.931369944444445
2012-08-21 01:00:00,1,4,7,10.8369744
2012-08-21 02:00:00,2,4,7,10.862933166666666
2012-08-21 03:00:00,3,4,7,10.783286961111113
2012-08-21 04:00:00,4,4,7,10.894201694444444
2012-08-21 05:00:00,5,4,7,10.780927055555557
2012-08-21 06:00:00,6,4,7,29.8316995
2012-08-21 07:00:00,7,4,7,38.40313944444444
2012-08-21 08:00:00,8,4,7,10.865883027777777
2012-08-21 09:00:00,9,4,7,10.934319805555555
2012-08-21 10:00:00,10,4,7,23.316259705555556
2012-08-21 11:00:00,11,4,7,44.05783038888889
2012-08-21 12:00:00,12,4,7,43.807104
2012-08-21 13:00:00,13,4,7,126.90386280555555
2012-08-21 14:00:00,14,4,7,125.32597225
2012-08-21 15:00:00,15,4,7,81.78869669444445
2012-08-21 16:00:00,16,4,7,126.81494666666667
2012-08-21 17:00:00,17,4,7,126.36832527777779
2012-08-21 18:00:00,18,4,7,78.31314812222223
2012-08-21 19:00:00,19,4,7,127.52395027777779
2012-08-21 20:00:00,20,4,7,42.370233111111105
2012-08-21 21:00:00,21,4,7,73.88548150000001
2012-08-21 22:00:00,22,4,7,11.007476361111111
2012-08-21 23:00:00,23,4,7,10.91426075
2012-08-22 00:00:00,0,4,7,10.98564738888889
2012-08-22 01:00:00,1,4,7,10.990367166666665
2012-08-22 02:00:00,2,4,7,11.014556027777779
2012-08-22 03:00:00,3,4,7,10.923700305555556
2012-08-22 04:00:00,4,4,7,10.941399472222221
2012-08-22 05:00:00,5,4,7,10.749068594444443
2012-08-22 06:00:00,6,4,7,28.688371533333335
2012-08-22 07:00:00,7,4,7,43.6318905
2012-08-22 08:00:00,8,4,7,13.746626333333333
2012-08-22 09:00:00,9,4,7,10.97797775
2012-08-22 10:00:00,10,4,7,10.935499750000002
2012-08-22 11:00:00,11,4,7,11.009246277777777
2012-08-22 12:00:00,12,4,7,11.25172486111111
2012-08-22 13:00:00,13,4,7,119.08398727777778
2012-08-22 14:00:00,14,4,7,15.180483083333334
2012-08-22 15:00:00,15,4,7,11.173848527777778
