date,hour,house,plug,power
2012-08-02 12:00:00,12,4,6,1.1739374888888887
2012-08-02 13:00:00,13,4,6,1.2590719305555556
2012-08-02 14:00:00,14,4,6,1.358790425
2012-08-02 15:00:00,15,4,6,1.2482315444444443
2012-08-02 16:00:00,16,4,6,1.4032972388888887
2012-08-02 17:00:00,17,4,6,1.1931018583333333
2012-08-02 18:00:00,18,4,6,1.2615928888888888
2012-08-02 19:00:00,19,4,6,1.1725416805555553
2012-08-02 20:00:00,20,4,6,1.2247066499999997
2012-08-02 21:00:00,21,4,6,1.115683272222222
2012-08-02 22:00:00,22,4,6,1.1955939666666664
2012-08-02 23:00:00,23,4,6,1.1813116999999997
2012-08-03 00:00:00,0,4,6,1.1788351555555556
2012-08-03 01:00:00,1,4,6,1.1249703138888887
2012-08-03 02:00:00,2,4,6,1.1447826694444443
2012-08-03 03:00:00,3,4,6,1.1497357583333332
2012-08-03 04:00:00,4,4,6,1.1410678527777776
2012-08-03 05:00:00,5,4,6,1.1559271194444445
2012-08-03 06:00:00,6,4,6,1.1379721722222222
2012-08-03 07:00:00,7,4,6,1.104538822222222
2012-08-03 08:00:00,8,4,6,1.198647511111111
2012-08-03 09:00:00,9,4,6,1.2290117527777775
2012-08-03 10:00:00,10,4,6,1.1720246583333331
2012-08-03 11:00:00,11,4,6,1.322856236111111
2012-08-03 12:00:00,12,4,6,1.241276797222222
2012-08-03 13:00:00,13,4,6,1.1336382194444443
2012-08-03 14:00:00,14,4,6,1.3207945999999997
2012-08-03 15:00:00,15,4,6,1.2595179666666665
2012-08-03 16:00:00,16,4,6,1.157822108333333
2012-08-03 17:00:00,17,4,6,1.2492390166666665
2012-08-03 18:00:00,18,4,6,0.9767925555555556
2012-08-03 19:00:00,19,4,6,1.0989665972222222
2012-08-03 20:00:00,20,4,6,1.0113222055555555
2012-08-03 21:00:00,21,4,6,1.0964900527777777
2012-08-03 22:00:00,22,4,6,1.16918635
2012-08-03 23:00:00,23,4,6,1.0977283249999998
2012-08-04 00:00:00,0,4,6,0.9441825694444445
2012-08-04 01:00:00,1,4,6,1.098347461111111
2012-08-04 02:00:00,2,4,6,1.1274468583333332
2012-08-04 03:00:00,3,4,6,1.0636758388888887
2012-08-04 04:00:00,4,4,6,1.0005239555555554
2012-08-04 05:00:00,5,4,6,0.952850475
2012-08-04 06:00:00,6,4,6,1.081630786111111
2012-08-04 07:00:00,7,4,6,0.9448017055555554
2012-08-04 08:00:00,8,4,6,0.9621375166666666
2012-08-04 09:00:00,9,4,6,0.9602801083333332
2012-08-04 10:00:00,10,4,6,1.4152426555555555
2012-08-04 11:00:00,11,4,6,1.2064187888888886
2012-08-04 12:00:00,12,4,6,1.277310822222222
2012-08-04 13:00:00,13,4,6,1.2011039361111109
2012-08-04 14:00:00,14,4,6,1.0531592555555556
2012-08-04 15:00:00,15,4,6,0.996518361111111
2012-08-04 16:00:00,16,4,6,1.2727794749999999
2012-08-04 17:00:00,17,4,6,0.9547078833333332
2012-08-04 18:00:00,18,4,6,1.0956112666666666
2012-08-04 19:00:00,19,4,6,1.1621184805555553
2012-08-04 20:00:00,20,4,6,1.2070823388888887
2012-08-04 21:00:00,21,4,6,1.1280659944444444
2012-08-04 22:00:00,22,4,6,1.1455304916666664
2012-08-04 23:00:00,23,4,6,1.0562462055555555
2012-08-05 00:00:00,0,4,6,1.1404487166666664
2012-08-05 01:00:00,1,4,6,1.1336382194444443
2012-08-05 02:00:00,2,4,6,1.1491166222222222
2012-08-05 03:00:00,3,4,6,1.120636361111111
2012-08-05 04:00:00,4,4,6,1.1385913083333332
2012-08-05 05:00:00,5,4,6,1.1255894499999999
2012-08-05 06:00:00,6,4,6,1.1342573555555555
2012-08-05 07:00:00,7,4,6,0.9373720722222221
2012-08-05 08:00:00,8,4,6,1.3407512055555553
2012-08-05 09:00:00,9,4,6,1.1621184805555553
2012-08-05 10:00:00,10,4,6,1.1627376166666665
2012-08-05 11:00:00,11,4,6,1.1757394749999999
2012-08-05 12:00:00,12,4,6,1.1553079833333333
2012-08-05 13:00:00,13,4,6,1.126208586111111
2012-08-05 14:00:00,14,4,6,1.0946326444444443
2012-08-05 15:00:00,15,4,6,1.1664524333333333
2012-08-05 16:00:00,16,4,6,1.1237320416666665
2012-08-05 17:00:00,17,4,6,1.1243511777777777
2012-08-05 18:00:00,18,4,6,1.1888833055555554
2012-08-05 19:00:00,19,4,6,1.164133425
2012-08-05 20:00:00,20,4,6,1.1577845277777778
2012-08-05 21:00:00,21,4,6,1.1686116277777776
2012-08-05 22:00:00,22,4,6,1.1434001472222222
2012-08-05 23:00:00,23,4,6,1.115064136111111
2012-08-06 00:00:00,0,4,6,1.1584036638888888
2012-08-06 01:00:00,1,4,6,1.0636758388888887
2012-08-06 02:00:00,2,4,6,1.1639758888888887
2012-08-06 03:00:00,3,4,6,0.970186286111111
2012-08-06 04:00:00,4,4,6,1.1503548944444444
2012-08-06 05:00:00,5,4,6,1.1602610722222222
2012-08-06 06:00:00,6,4,6,1.1958092027777778
2012-08-06 07:00:00,7,4,6,1.1014431416666666
2012-08-06 08:00:00,8,4,6,0.975758511111111
2012-08-06 09:00:00,9,4,6,1.1404487166666664
2012-08-06 10:00:00,10,4,6,1.1678615277777777
2012-08-06 11:00:00,11,4,6,1.1652141611111109
2012-08-06 12:00:00,12,4,6,1.2227182777777776
2012-08-06 13:00:00,13,4,6,1.0383178305555554
2012-08-06 14:00:00,14,4,6,1.1914463999999998
2012-08-06 15:00:00,15,4,6,1.2037714222222222
2012-08-06 16:00:00,16,4,6,1.1428231472222221
2012-08-06 17:00:00,17,4,6,1.2001143055555554
2012-08-06 18:00:00,18,4,6,1.2684720944444443
2012-08-06 19:00:00,19,4,6,1.131780811111111
2012-08-06 20:00:00,20,4,6,1.1478783499999998
2012-08-06 21:00:00,21,4,6,1.2281906666666667
2012-08-06 22:00:00,22,4,6,1.1280659944444444
2012-08-06 23:00:00,23,4,6,1.154688847222222
2012-08-07 00:00:00,0,4,6,1.1293042666666666
2012-08-07 01:00:00,1,4,6,1.0636758388888887
2012-08-07 02:00:00,2,4,6,1.1503548944444444
2012-08-07 03:00:00,3,4,6,1.1286851305555554
2012-08-07 04:00:00,4,4,6,1.1354956277777777
2012-08-07 05:00:00,5,4,6,1.154688847222222
2012-08-07 06:00:00,6,4,6,1.170151686111111
2012-08-07 07:00:00,7,4,6,1.0351955777777777
2012-08-07 08:00:00,8,4,6,1.1396697666666664
2012-08-07 09:00:00,9,4,6,1.1565151277777777
2012-08-07 10:00:00,10,4,6,1.1243511777777777
2012-08-07 11:00:00,11,4,6,1.041615461111111
2012-08-07 12:00:00,12,4,6,1.272792761111111
2012-08-07 13:00:00,13,4,6,1.1398295805555556
2012-08-07 14:00:00,14,4,6,1.1104971055555555
2012-08-07 15:00:00,15,4,6,1.048197436111111
2012-08-07 16:00:00,16,4,6,1.1509740305555554
2012-08-07 17:00:00,17,4,6,1.2002851277777777
2012-08-07 18:00:00,18,4,6,1.2049519944444442
2012-08-07 19:00:00,19,4,6,1.2145408222222223
2012-08-07 20:00:00,20,4,6,1.120017225
2012-08-07 21:00:00,21,4,6,1.1293042666666666
2012-08-07 22:00:00,22,4,6,1.1337801916666665
2012-08-07 23:00:00,23,4,6,1.1311616749999998
2012-08-08 00:00:00,0,4,6,1.1800734277777778
2012-08-08 01:00:00,1,4,6,1.2277469083333332
2012-08-08 02:00:00,2,4,6,1.220317275
2012-08-08 03:00:00,3,4,6,1.0401486666666666
2012-08-08 04:00:00,4,4,6,1.1899796055555554
2012-08-08 05:00:00,5,4,6,1.1584036638888888
2012-08-08 06:00:00,6,4,6,1.1837149805555556
2012-08-08 07:00:00,7,4,6,1.1225647555555556
2012-08-08 08:00:00,8,4,6,1.1305425388888888
2012-08-08 09:00:00,9,4,6,1.1299234027777778
2012-08-08 10:00:00,10,4,6,1.213027336111111
2012-08-08 11:00:00,11,4,6,1.0942974527777778
2012-08-08 12:00:00,12,4,6,0.9913056222222222
2012-08-08 13:00:00,13,4,6,1.103919686111111
2012-08-08 14:00:00,14,4,6,1.2505459972222221
2012-08-08 15:00:00,15,4,6,1.1082536388888888
2012-08-08 16:00:00,16,4,6,1.1880887916666665
2012-08-08 17:00:00,17,4,6,1.3249687388888889
2012-08-08 18:00:00,18,4,6,1.2161097305555555
2012-08-08 19:00:00,19,4,6,0.9639372249999999
2012-08-08 20:00:00,20,4,6,0.8699815166666666
2012-08-08 21:00:00,21,4,6,0.24703530833333331
2012-08-08 22:00:00,22,4,6,0.30549147499999996
2012-08-08 23:00:00,23,4,6,0.20741059722222221
2012-08-09 00:00:00,0,4,6,0.21422109444444443
2012-08-09 01:00:00,1,4,6,0.19750441944444444
2012-08-09 02:00:00,2,4,6,0.20369578055555554
2012-08-09 03:00:00,3,4,6,0.19378960277777776
2012-08-09 04:00:00,4,4,6,0.1913130583333333
2012-08-09 05:00:00,5,4,6,0.1999809638888889
2012-08-09 06:00:00,6,4,6,0.4316665555555555
2012-08-09 07:00:00,7,4,6,1.2260113527777776
2012-08-09 08:00:00,8,4,6,1.1260776222222222
2012-08-09 09:00:00,9,4,6,1.0803925138888888
2012-08-09 10:00:00,10,4,6,0.9497547944444443
2012-08-09 11:00:00,11,4,6,1.2177029333333333
2012-08-09 12:00:00,12,4,6,1.2099160916666665
2012-08-09 13:00:00,13,4,6,1.0865838749999999
2012-08-09 14:00:00,14,4,6,1.0042786305555556
2012-08-09 15:00:00,15,4,6,1.1824721527777777
2012-08-09 16:00:00,16,4,6,1.5683199777777777
2012-08-09 17:00:00,17,4,6,1.1532304027777776
2012-08-09 18:00:00,18,4,6,1.0859977638888887
2012-08-09 19:00:00,19,4,6,1.1423615472222222
2012-08-09 20:00:00,20,4,6,1.1381585583333331
2012-08-09 21:00:00,21,4,6,1.1319626416666666
2012-08-09 22:00:00,22,4,6,1.0921561
2012-08-09 23:00:00,23,4,6,1.042625211111111
2012-08-10 00:00:00,0,4,6,0.9460399777777777
2012-08-10 01:00:00,1,4,6,1.1286851305555554
2012-08-10 02:00:00,2,4,6,1.1410678527777776
2012-08-10 03:00:00,3,4,6,1.0308616249999998
2012-08-10 04:00:00,4,4,6,0.9992856833333332
2012-08-10 05:00:00,5,4,6,1.165833297222222
2012-08-10 06:00:00,6,4,6,1.18030195
2012-08-10 07:00:00,7,4,6,1.1790925277777777
2012-08-10 08:00:00,8,4,6,1.141828961111111
2012-08-10 09:00:00,9,4,6,1.107110647222222
2012-08-10 10:00:00,10,4,6,1.1741371611111109
2012-08-10 11:00:00,11,4,6,0.9615183805555555
2012-08-10 12:00:00,12,4,6,0.9683288777777777
2012-08-10 13:00:00,13,4,6,1.1014431416666666
2012-08-10 14:00:00,14,4,6,1.0255600583333333
2012-08-10 15:00:00,15,4,6,0.9935957805555554
2012-08-10 16:00:00,16,4,6,1.2721424972222222
2012-08-10 17:00:00,17,4,6,0.9759536277777777
2012-08-10 18:00:00,18,4,6,1.0814087166666666
2012-08-10 19:00:00,19,4,6,1.2882556
2012-08-10 20:00:00,20,4,6,0.9379912083333333
2012-08-10 21:00:00,21,4,6,1.1480491722222221
2012-08-10 22:00:00,22,4,6,1.2350144499999998
2012-08-10 23:00:00,23,4,6,1.2187016749999997
2012-08-11 00:00:00,0,4,6,1.1181598166666666
2012-08-11 01:00:00,1,4,6,1.126208586111111
2012-08-11 02:00:00,2,4,6,1.1163024083333333
2012-08-11 03:00:00,3,4,6,1.1199595249999998
2012-08-11 04:00:00,4,4,6,0.9373720722222221
2012-08-11 05:00:00,5,4,6,1.1323999472222221
2012-08-11 06:00:00,6,4,6,0.9639949249999998
2012-08-11 07:00:00,7,4,6,0.9999048194444443
2012-08-11 08:00:00,8,4,6,1.0581036138888888
2012-08-11 09:00:00,9,4,6,1.20143685
2012-08-11 10:00:00,10,4,6,0.9578035638888888
2012-08-11 11:00:00,11,4,6,1.2398141777777778
2012-08-11 12:00:00,12,4,6,1.152498525
2012-08-11 13:00:00,13,4,6,1.1646147638888886
2012-08-11 14:00:00,14,4,6,1.0079311916666667
2012-08-11 15:00:00,15,4,6,1.0977283249999998
2012-08-11 16:00:00,16,4,6,1.2416628555555553
2012-08-11 17:00:00,17,4,6,0.9559461555555554
2012-08-11 18:00:00,18,4,6,1.1927112444444443
2012-08-11 19:00:00,19,4,6,0.9578035638888888
2012-08-11 20:00:00,20,4,6,1.0724990027777777
2012-08-11 21:00:00,21,4,6,0.9460399777777777
2012-08-11 22:00:00,22,4,6,1.0457208916666665
2012-08-11 23:00:00,23,4,6,1.164060161111111
2012-08-12 00:00:00,0,4,6,1.0680097916666667
2012-08-12 01:00:00,1,4,6,0.9163214444444443
2012-08-12 02:00:00,2,4,6,0.9163214444444443
2012-08-12 03:00:00,3,4,6,1.048197436111111
2012-08-12 04:00:00,4,4,6,1.0748202888888887
2012-08-12 05:00:00,5,4,6,1.1076345027777776
2012-08-12 06:00:00,6,4,6,1.1138258638888887
2012-08-12 07:00:00,7,4,6,1.1119684555555553
2012-08-12 08:00:00,8,4,6,1.1107301833333334
2012-08-12 09:00:00,9,4,6,1.239259575
2012-08-12 10:00:00,10,4,6,1.0992239694444443
2012-08-12 11:00:00,11,4,6,1.0905405
2012-08-12 12:00:00,12,4,6,0.9834876527777776
2012-08-12 13:00:00,13,4,6,1.0940135083333333
2012-08-12 14:00:00,14,4,6,1.0134479944444443
2012-08-12 15:00:00,15,4,6,0.9937134583333332
2012-08-12 16:00:00,16,4,6,1.1347876638888887
2012-08-12 17:00:00,17,4,6,0.9819498722222222
2012-08-12 18:00:00,18,4,6,0.7143187027777778
2012-08-12 19:00:00,19,4,6,1.1105859333333332
2012-08-12 20:00:00,20,4,6,0.9739011027777777
2012-08-12 21:00:00,21,4,6,1.1497357583333332
2012-08-12 22:00:00,22,4,6,1.1605894305555555
2012-08-12 23:00:00,23,4,6,1.0382912583333332
2012-08-13 00:00:00,0,4,6,1.087203011111111
2012-08-13 01:00:00,1,4,6,1.0989665972222222
2012-08-13 02:00:00,2,4,6,1.0605801583333334
2012-08-13 03:00:00,3,4,6,1.0803925138888888
2012-08-13 04:00:00,4,4,6,1.0890604194444444
2012-08-13 05:00:00,5,4,6,1.092775236111111
2012-08-13 06:00:00,6,4,6,0.9881545194444444
2012-08-13 07:00:00,7,4,6,0.9725717249999999
2012-08-13 08:00:00,8,4,6,0.7423529277777777
2012-08-13 09:00:00,9,4,6,1.0184789027777776
2012-08-13 10:00:00,10,4,6,0.9505136249999999
2012-08-13 11:00:00,11,4,6,1.173604575
2012-08-13 12:00:00,12,4,6,1.245695022222222
2012-08-13 13:00:00,13,4,6,1.1008240055555554
2012-08-13 14:00:00,14,4,6,0.9559461555555554
2012-08-13 15:00:00,15,4,6,1.1621871888888888
2012-08-13 16:00:00,16,4,6,1.1559825416666665
2012-08-13 17:00:00,17,4,6,1.1313036472222222
2012-08-13 18:00:00,18,4,6,0.5675257444444444
2012-08-13 19:00:00,19,4,6,0.6697143305555554
2012-08-13 20:00:00,20,4,6,0.20926800555555553
2012-08-13 21:00:00,21,4,6,0.550336461111111
2012-08-13 22:00:00,22,4,6,1.1413540749999997
2012-08-13 23:00:00,23,4,6,0.9423251611111111
2012-08-14 00:00:00,0,4,6,0.9206553972222221
2012-08-14 01:00:00,1,4,6,1.0952517805555555
2012-08-14 02:00:00,2,4,6,0.9237510777777778
2012-08-14 03:00:00,3,4,6,1.0958709166666665
2012-08-14 04:00:00,4,4,6,1.0729628805555553
2012-08-14 05:00:00,5,4,6,0.9379912083333333
2012-08-14 06:00:00,6,4,6,1.1773193916666667
2012-08-14 07:00:00,7,4,6,0.986598897222222
2012-08-14 08:00:00,8,4,6,0.5375654027777778
2012-08-14 09:00:00,9,4,6,0.9716640888888888
2012-08-14 10:00:00,10,4,6,0.9423206055555555
2012-08-14 11:00:00,11,4,6,0.6890540777777777
2012-08-14 12:00:00,12,4,6,1.1655558055555555
2012-08-14 13:00:00,13,4,6,1.2021691083333332
2012-08-14 14:00:00,14,4,6,1.1138922944444443
2012-08-14 15:00:00,15,4,6,1.1388908166666665
2012-08-14 16:00:00,16,4,6,1.3496586416666665
2012-08-14 17:00:00,17,4,6,1.2718384333333332
2012-08-14 18:00:00,18,4,6,1.1943378527777777
2012-08-14 19:00:00,19,4,6,0.8155840888888889
2012-08-14 20:00:00,20,4,6,1.0690593999999998
2012-08-14 21:00:00,21,4,6,0.9627566527777778
2012-08-14 22:00:00,22,4,6,1.0808074222222221
2012-08-14 23:00:00,23,4,6,1.1187789527777776
2012-08-15 00:00:00,0,4,6,1.0581036138888888
2012-08-15 01:00:00,1,4,6,1.1101110472222222
2012-08-15 02:00:00,2,4,6,1.1522123027777778
2012-08-15 03:00:00,3,4,6,1.1218746333333331
2012-08-15 04:00:00,4,4,6,1.0971091888888889
2012-08-15 05:00:00,5,4,6,1.1132067277777777
2012-08-15 06:00:00,6,4,6,1.1435998194444446
2012-08-15 07:00:00,7,4,6,1.2641092916666665
2012-08-15 08:00:00,8,4,6,1.0878221472222223
2012-08-15 09:00:00,9,4,6,0.3916379444444444
2012-08-15 10:00:00,10,4,6,0.6610441472222223
2012-08-15 11:00:00,11,4,6,0.7507057611111111
2012-08-15 12:00:00,12,4,6,1.0495465527777776
2012-08-15 13:00:00,13,4,6,1.2629264416666666
2012-08-15 14:00:00,14,4,6,0.8301127194444444
2012-08-15 15:00:00,15,4,6,0.20741059722222221
2012-08-15 16:00:00,16,4,6,1.156077822222222
2012-08-15 17:00:00,17,4,6,0.9769899499999999
2012-08-15 18:00:00,18,4,6,0.9852896388888888
2012-08-15 19:00:00,19,4,6,0.9981582555555555
2012-08-15 20:00:00,20,4,6,1.0068705749999998
2012-08-15 21:00:00,21,4,6,1.0742011527777777
2012-08-15 22:00:00,22,4,6,1.1393102805555555
2012-08-15 23:00:00,23,4,6,1.0909178277777776
2012-08-16 00:00:00,0,4,6,1.1082536388888888
2012-08-16 01:00:00,1,4,6,1.0915369638888888
2012-08-16 02:00:00,2,4,6,0.9355146638888888
2012-08-16 03:00:00,3,4,6,1.1047540583333333
2012-08-16 04:00:00,4,4,6,0.17521551944444444
2012-08-16 05:00:00,5,4,6,0.18883651388888886
2012-08-16 06:00:00,6,4,6,0.3523305833333333
2012-08-16 07:00:00,7,4,6,1.1260730666666665
2012-08-16 08:00:00,8,4,6,0.9677097416666666
2012-08-16 09:00:00,9,4,6,0.9977277833333332
2012-08-16 10:00:00,10,4,6,1.0748157333333332
2012-08-16 11:00:00,11,4,6,1.2690046805555555
2012-08-16 12:00:00,12,4,6,1.2313971916666666
2012-08-16 13:00:00,13,4,6,0.9182141555555554
2012-08-16 14:00:00,14,4,6,1.2046456527777776
2012-08-16 15:00:00,15,4,6,0.5273817333333333
2012-08-16 16:00:00,16,4,6,0.9288681555555555
2012-08-16 17:00:00,17,4,6,0.8542233444444444
2012-08-16 18:00:00,18,4,6,1.151373375
2012-08-16 19:00:00,19,4,6,1.0452126
2012-08-16 20:00:00,20,4,6,0.9578035638888888
2012-08-16 21:00:00,21,4,6,1.1063962305555555
2012-08-16 22:00:00,22,4,6,1.1338800277777776
2012-08-16 23:00:00,23,4,6,0.19812355555555555
2012-08-17 00:00:00,0,4,6,0.22041245555555555
2012-08-17 01:00:00,1,4,6,0.20555318888888888
2012-08-17 02:00:00,2,4,6,0.2024575083333333
2012-08-17 03:00:00,3,4,6,0.217316775
2012-08-17 04:00:00,4,4,6,0.22226986388888886
2012-08-17 05:00:00,5,4,6,0.21050627777777778
2012-08-17 06:00:00,6,4,6,0.3138864444444444
2012-08-17 07:00:00,7,4,6,0.954088747222222
2012-08-17 08:00:00,8,4,6,0.997066511111111
2012-08-17 09:00:00,9,4,6,0.9765196194444444
2012-08-17 10:00:00,10,4,6,0.9466591138888888
2012-08-17 11:00:00,11,4,6,1.0797733777777778
2012-08-17 12:00:00,12,4,6,1.0454411222222222
2012-08-17 13:00:00,13,4,6,1.115683272222222
2012-08-17 14:00:00,14,4,6,1.0395982388888887
2012-08-17 15:00:00,15,4,6,1.1857230916666666
2012-08-17 16:00:00,16,4,6,0.5041187666666667
2012-08-17 17:00:00,17,4,6,1.3795590027777778
2012-08-17 18:00:00,18,4,6,1.0865838749999999
2012-08-17 19:00:00,19,4,6,0.3121288722222222
2012-08-17 20:00:00,20,4,6,0.5332337277777778
2012-08-17 21:00:00,21,4,6,1.1581572999999998
2012-08-17 22:00:00,22,4,6,0.9679249777777776
2012-08-17 23:00:00,23,4,6,1.0395295305555554
2012-08-18 00:00:00,0,4,6,0.9559461555555554
2012-08-18 01:00:00,1,4,6,0.9249893499999999
2012-08-18 02:00:00,2,4,6,1.0803925138888888
2012-08-18 03:00:00,3,4,6,1.076058561111111
2012-08-18 04:00:00,4,4,6,0.8135448499999999
2012-08-18 05:00:00,5,4,6,0.903938722222222
2012-08-18 06:00:00,6,4,6,0.9844264166666665
2012-08-18 07:00:00,7,4,6,1.1503548944444444
2012-08-18 08:00:00,8,4,6,1.1412386749999999
2012-08-18 09:00:00,9,4,6,1.14683975
2012-08-18 10:00:00,10,4,6,1.1836261527777778
2012-08-18 11:00:00,11,4,6,1.0810116499999998
2012-08-18 12:00:00,12,4,6,1.2504305972222223
2012-08-18 13:00:00,13,4,6,1.1354068
2012-08-18 14:00:00,14,4,6,1.0500548444444444
2012-08-18 15:00:00,15,4,6,1.125067872222222
2012-08-18 16:00:00,16,4,6,1.1965258972222221
2012-08-18 17:00:00,17,4,6,1.2167531611111109
2012-08-18 18:00:00,18,4,6,1.2191875694444445
2012-08-18 19:00:00,19,4,6,1.1764250416666666
2012-08-18 20:00:00,20,4,6,1.0785351055555554
2012-08-18 21:00:00,21,4,6,1.1360126499999998
2012-08-18 22:00:00,22,4,6,0.8395485666666667
2012-08-18 23:00:00,23,4,6,1.1002048694444444
2012-08-19 00:00:00,0,4,6,1.0488165722222222
2012-08-19 01:00:00,1,4,6,0.9807115999999999
2012-08-19 02:00:00,2,4,6,1.0921561
2012-08-19 03:00:00,3,4,6,0.980638336111111
2012-08-19 04:00:00,4,4,6,1.0661523833333333
2012-08-19 05:00:00,5,4,6,0.9961900027777777
2012-08-19 06:00:00,6,4,6,0.9485165222222222
2012-08-19 07:00:00,7,4,6,1.0902986916666666
2012-08-19 08:00:00,8,4,6,1.0779159694444445
2012-08-19 09:00:00,9,4,6,1.081630786111111
2012-08-19 10:00:00,10,4,6,1.1338310583333333
2012-08-19 11:00:00,11,4,6,0.9299424388888888
2012-08-19 12:00:00,12,4,6,0.9893195277777778
2012-08-19 13:00:00,13,4,6,1.224056386111111
2012-08-19 14:00:00,14,4,6,1.1698476222222223
2012-08-19 15:00:00,15,4,6,1.089313236111111
2012-08-19 16:00:00,16,4,6,0.913425436111111
2012-08-19 17:00:00,17,4,6,1.0073344527777777
2012-08-19 18:00:00,18,4,6,1.069188086111111
2012-08-19 19:00:00,19,4,6,1.097308861111111
2012-08-19 20:00:00,20,4,6,1.0952517805555555
2012-08-19 21:00:00,21,4,6,0.9664714694444443
2012-08-19 22:00:00,22,4,6,1.0742011527777777
2012-08-19 23:00:00,23,4,6,0.7924942222222222
2012-08-20 00:00:00,0,4,6,1.065533247222222
2012-08-20 01:00:00,1,4,6,0.9101300833333332
2012-08-20 02:00:00,2,4,6,0.8927942722222222
2012-08-20 03:00:00,3,4,6,1.026527672222222
2012-08-20 04:00:00,4,4,6,1.0488165722222222
2012-08-20 05:00:00,5,4,6,0.9720436944444444
2012-08-20 06:00:00,6,4,6,1.014273636111111
2012-08-20 07:00:00,7,4,6,1.1370778222222222
2012-08-20 08:00:00,8,4,6,1.0878221472222223
2012-08-20 09:00:00,9,4,6,1.109332097222222
2012-08-20 10:00:00,10,4,6,1.081630786111111
2012-08-20 11:00:00,11,4,6,0.9672614277777777
2012-08-20 12:00:00,12,4,6,1.0969713916666666
2012-08-20 13:00:00,13,4,6,1.0624375666666666
2012-08-20 14:00:00,14,4,6,1.0407678027777776
2012-08-20 15:00:00,15,4,6,1.0779159694444445
2012-08-20 16:00:00,16,4,6,1.0958709166666665
2012-08-20 17:00:00,17,4,6,1.1607181166666667
2012-08-20 18:00:00,18,4,6,1.1562266277777777
2012-08-20 19:00:00,19,4,6,1.074025775
2012-08-20 20:00:00,20,4,6,0.970186286111111
2012-08-20 21:00:00,21,4,6,0.9883564694444443
2012-08-20 22:00:00,22,4,6,1.0989665972222222
2012-08-20 23:00:00,23,4,6,1.0841073305555555
2012-08-21 00:00:00,0,4,6,0.9379912083333333
2012-08-21 01:00:00,1,4,6,1.070486336111111
2012-08-21 02:00:00,2,4,6,0.9280850305555555
2012-08-21 03:00:00,3,4,6,1.0841073305555555
2012-08-21 04:00:00,4,4,6,1.0915369638888888
2012-08-21 05:00:00,5,4,6,1.092775236111111
2012-08-21 06:00:00,6,4,6,0.9765063333333333
2012-08-21 07:00:00,7,4,6,1.1713011305555554
2012-08-21 08:00:00,8,4,6,1.1174541305555554
2012-08-21 09:00:00,9,4,6,1.0852590527777777
2012-08-21 10:00:00,10,4,6,1.0550079333333333
2012-08-21 11:00:00,11,4,6,0.9466591138888888
2012-08-21 12:00:00,12,4,6,1.1813936944444443
2012-08-21 13:00:00,13,4,6,0.9466591138888888
2012-08-21 14:00:00,14,4,6,1.1113493194444444
2012-08-21 15:00:00,15,4,6,1.196628011111111
2012-08-21 16:00:00,16,4,6,0.9478973861111111
2012-08-21 17:00:00,17,4,6,1.0492447666666664
2012-08-21 18:00:00,18,4,6,1.1255894499999999
2012-08-21 19:00:00,19,4,6,1.052502538888889
2012-08-21 20:00:00,20,4,6,1.1286984166666665
2012-08-21 21:00:00,21,4,6,1.0711054722222222
2012-08-21 22:00:00,22,4,6,1.1663924555555554
2012-08-21 23:00:00,23,4,6,1.0451017555555555
